"BehaviorSpace results (NetLogo 6.2.2)"
"SPE316_Final_Project_Pseudologia_Fantastica.nlogo"
"PD_trust"
"12/29/2022 03:20:38:703 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
,"23.933333333333334","49.70232558139535","84.38914728682171","45.62015503875969","88.71937984496124","48.40930232558139","89.78294573643412","48.32093023255814","6.327131782945736","51.17984496124031","40.15503875968992","48.86511627906977","75.64651162790697","48.77209302325581","85.06511627906977","44.644961240310074","4.0852713178294575","50.15193798449612","16.70232558139535","48.47131782945736","44.11162790697674","50.15658914728682","69.38294573643411","48.651162790697676","3.592248062015504","48.586046511627906","10.662015503875969","49.10232558139535","29.834108527131782","49.02325581395349","54.367441860465114","47.18294573643411","29.08217054263566","50.46666666666667","86.37674418604651","46.91782945736434","91.02170542635659","44.14418604651163","91.49922480620155","48.159689922480624","6.294573643410852","49.542635658914726","44.44496124031008","49.413953488372094","75.33643410852713","50.137984496124034","86.14883720930233","46.08062015503876","5.130232558139535","49.76899224806201","17.27906976744186","48.710077519379844","47.52868217054264","50.47751937984496","70.82635658914728","47.587596899224806","4.4","48.648062015503875","10.851162790697675","49.38139534883721","27.2015503875969","50.25271317829457","44.24961240310078","51.14883720930233","38.010852713178295","49.84186046511628","86.6077519379845","47.562790697674416","91.26821705426356","46.246511627906976","93.11162790697675","44.93023255813954","8.494573643410853","50.29612403100775","50.18449612403101","49.74883720930232","79.86821705426357","48.520930232558136","86.14883720930233","45.268217054263566","5.454263565891472","48.73798449612403","18.73488372093023","48.66046511627907","48.8062015503876","50.48217054263566","69.51627906976744","48.7937984496124","5.489922480620155","49.13953488372093","12.288372093023256","50.48527131782946","28.675968992248063","48.23720930232558","51.15038759689922","49.396899224806205","46.694573643410855","49.27906976744186","88.51317829457365","46.71937984496124","92.86511627906977","45.08992248062015","92.87131782945737","43.78604651162791","9.094573643410852","47.75813953488372","48.629457364341086","48.291472868217056","83.7860465116279","46.07906976744186","88.02325581395348","45.90077519379845","6.88062015503876","49.347286821705424","18.88372093023256","48.944186046511625","58.16434108527132","46.13953488372093","69.03565891472869","49.04341085271318","6.013953488372093","51.1953488372093","13.209302325581396","48.992248062015506","31.61705426356589","49.57674418604651","61.46666666666667","46.89147286821706","55.86821705426357","48.606201550387595","90.57519379844962","47.203100775193796","93.43410852713178","43.5968992248062","93.93333333333334","46.629457364341086","12.131782945736434","51.55348837209302","58.61860465116279","45.84806201550388","80.35658914728683","48.38139534883721","89.6062015503876","43.4","8.336434108527131","50.57674418604651","22.55968992248062","49.33953488372093","53.796899224806204","49.01705426356589","77.93643410852714","45.13333333333333","7.257364341085271","49.85271317829457","14.84031007751938","49.16434108527132","31.89612403100775","49.81240310077519","53.02480620155039","49.006201550387594"
,"23.807751937984495","49.350387596899225","84.72403100775193","45.587596899224806","88.91162790697675","48.31782945736434","90.0031007751938","48.32403100775194","6.147286821705427","50.83565891472868","40.353488372093025","48.674418604651166","75.95813953488373","48.89302325581395","85.0015503875969","44.44651162790698","4.151937984496124","50.351937984496125","16.76124031007752","48.8015503875969","44.49612403100775","49.93023255813954","69.55968992248062","48.44341085271318","3.570542635658915","48.74263565891473","10.553488372093023","49.347286821705424","29.767441860465116","49.11007751937984","54.85736434108527","47.2046511627907","29.05581395348837","50.755038759689924","86.584496124031","47.03720930232558","91.03410852713178","44.14418604651163","91.64341085271317","48.12248062015504","6.334883720930232","49.54728682170543","44.8","49.50077519379845","75.49457364341086","50.04651162790697","86.05426356589147","45.83720930232558","5.032558139534884","49.7937984496124","17.42170542635659","48.68372093023256","47.45891472868217","50.31627906976744","71.05891472868217","47.76744186046512","4.4511627906976745","48.89767441860465","10.95968992248062","49.56899224806202","27.175193798449612","49.7937984496124","44.51472868217054","51.347286821705424","38.11317829457364","50.09922480620155","86.84651162790698","47.55813953488372","91.37364341085271","46.333333333333336","93.28372093023256","45.049612403100774","8.514728682170542","50.27131782945737","49.95503875968992","49.944186046511625","79.87286821705426","48.348837209302324","86.24031007751938","45.203100775193796","5.364341085271318","48.542635658914726","18.613953488372093","48.711627906976744","48.606201550387595","50.542635658914726","69.65271317829458","48.86511627906977","5.209302325581396","49.04341085271318","12.387596899224807","50.776744186046514","28.49767441860465","48.21705426356589","51.17829457364341","49.49612403100775","46.629457364341086","49.06201550387597","88.63875968992248","46.70232558139535","92.92403100775194","45.029457364341084","92.8062015503876","43.82945736434109","9.097674418604651","47.9953488372093","48.708527131782944","48.30077519379845","83.85891472868217","45.78759689922481","87.97209302325581","45.83875968992248","6.671317829457364","49.15813953488372","18.951937984496123","48.72248062015504","58.288372093023256","46.21240310077519","69.4124031007752","48.91782945736434","6.055813953488372","51.12713178294574","13.27751937984496","48.78759689922481","31.314728682170543","49.375193798449615","61.34418604651163","46.928682170542636","55.93798449612403","48.288372093023256","90.74573643410852","47.10697674418605","93.5891472868217","43.437209302325584","94.07596899224806","46.686821705426354","12.049612403100776","51.38139534883721","58.75813953488372","45.76744186046512","80.44186046511628","48.35658914728682","89.90542635658915","43.34263565891473","8.348837209302326","50.58914728682171","22.355038759689922","49.246511627906976","53.87751937984496","48.71937984496124","78.34263565891473","45.04651162790697","7.111627906976744","49.63875968992248","14.671317829457365","49.12403100775194","32.11007751937984","49.93643410852713","53.35813953488372","49.42015503875969"
,"24","49.5984496124031","84.8015503875969","45.57519379844961","89.1875968992248","48.224806201550386","90.12248062015505","48.42325581395349","6.080620155038759","50.81085271317829","40.65581395348837","48.5984496124031","76.42480620155038","48.992248062015506","85.1829457364341","44.47441860465116","4.052713178294574","50.311627906976746","16.73798449612403","48.81550387596899","44.902325581395345","49.37674418604651","69.5875968992248","48.55348837209302","3.705426356589147","48.83100775193798","10.917829457364341","49.53643410852713","29.46046511627907","49.283720930232555","54.924031007751935","47.17984496124031","29.088372093023256","50.694573643410855","86.68837209302326","47.071317829457364","91.08837209302325","44.08992248062015","91.90852713178295","48.01705426356589","6.373643410852713","49.434108527131784","44.776744186046514","49.776744186046514","75.56744186046511","50.026356589147284","86.28527131782946","45.89302325581395","5.029457364341085","49.85116279069767","17.269767441860466","48.49612403100775","47.35658914728682","50.71937984496124","71.27596899224807","47.68372093023256","4.52093023255814","49.30232558139535","10.725581395348836","49.51472868217054","27.35348837209302","50.072868217054264","44.51317829457364","51.48062015503876","38.24186046511628","50.10697674418605","86.87596899224806","47.55503875968992","91.61395348837209","46.27596899224806","93.48527131782946","45.08062015503876","8.544186046511628","50.370542635658914","50.02325581395349","49.8015503875969","79.90232558139535","48.4","86.63255813953488","45.23875968992248","5.21860465116279","48.455813953488374","18.27596899224806","48.70387596899225","48.89457364341085","50.91162790697675","69.40620155038759","48.98294573643411","5.075968992248062","49.12093023255814","12.286821705426357","50.64186046511628","28.748837209302327","48.32093023255814","51.330232558139535","49.72248062015504","46.63875968992248","49.283720930232555","88.77054263565891","46.776744186046514","93.1984496124031","44.92093023255814","93.13488372093023","43.81705426356589","8.97829457364341","48.13178294573643","48.72868217054263","48.716279069767445","84.16589147286821","45.53333333333333","87.97829457364341","45.8077519379845","6.9364341085271315","49.80930232558139","19.089922480620157","48.86666666666667","58.02480620155039","46.24961240310078","69.61395348837209","49.2046511627907","6.010852713178295","51.33953488372093","13.08062015503876","48.798449612403104","31.364341085271317","49.46976744186046","61.688372093023254","47.181395348837206","55.85271317829457","48.389147286821704","90.7984496124031","47.18604651162791","93.83255813953488","43.35658914728682","94.13798449612403","46.68527131782946","12","51.396899224806205","58.77984496124031","45.74418604651163","80.4093023255814","48.21860465116279","89.93643410852714","43.348837209302324","8.029457364341086","50.49612403100775","22.331782945736435","49.2077519379845","54.071317829457364","48.756589147286824","78.11472868217054","45.010852713178295","7.049612403100776","49.87596899224806","14.317829457364342","49.02325581395349","31.710077519379844","49.81085271317829","53.72248062015504","49.41860465116279"
,"24.094573643410854","49.7953488372093","85.14573643410853","45.736434108527135","89.43875968992248","48.223255813953486","90.13798449612403","48.44341085271318","6.133333333333334","50.686821705426354","40.89302325581395","48.609302325581396","76.83410852713179","49.21395348837209","85.46511627906976","44.246511627906976","4.035658914728682","50.19069767441861","16.420155038759688","48.348837209302324","45.283720930232555","49.627906976744185","70.08062015503876","48.46201550387597","3.6449612403100775","48.52248062015504","11.006201550387598","49.5953488372093","29.593798449612404","49.350387596899225","55.15193798449612","47.330232558139535","29.151937984496126","50.6124031007752","86.83565891472868","47.13023255813953","91.29147286821706","44.10077519379845","92.06046511627908","47.972093023255816","6.365891472868217","49.353488372093025","44.947286821705426","49.672868217054265","75.4124031007752","50.009302325581395","86.30697674418604","45.93023255813954","4.9147286821705425","49.708527131782944","17.494573643410853","48.55193798449612","47.36124031007752","50.95658914728682","71.57674418604651","47.665116279069764","4.243410852713178","49.17364341085271","10.96124031007752","49.609302325581396","27.29922480620155","50.34108527131783","44.48527131782946","51.587596899224806","38.30077519379845","50.27751937984496","86.88217054263566","47.55968992248062","91.73488372093023","46.26201550387597","93.78759689922481","45.08217054263566","8.503875968992247","50.23410852713178","49.989147286821705","49.71937984496124","80.09612403100775","48.59224806201551","86.88992248062016","45.11162790697674","5.032558139534884","48.22790697674419","18.50077519379845","49.035658914728685","48.74573643410853","51.0046511627907","69.3875968992248","48.84806201550388","4.975193798449612","48.993798449612406","11.990697674418605","50.17829457364341","28.697674418604652","48.01860465116279","51.1953488372093","49.644961240310074","46.603100775193795","49.520930232558136","88.8093023255814","46.669767441860465","93.28217054263565","44.947286821705426","93.4217054263566","43.83100775193798","8.849612403100775","48","48.93023255813954","48.8031007751938","84.15813953488372","45.46356589147287","87.97674418604652","45.70232558139535","6.863565891472868","49.69767441860465","19.013953488372092","48.91007751937985","58.565891472868216","46.27286821705427","69.55038759689923","49.17364341085271","5.756589147286822","51.13953488372093","12.858914728682171","48.55193798449612","31.224806201550386","49.27441860465116","62.096124031007754","47.13643410852713","55.970542635658916","48.46046511627907","90.86821705426357","47.11162790697674","93.92868217054263","43.313178294573646","94.06356589147286","46.62170542635659","11.934883720930232","51.587596899224806","58.71937984496124","45.6","80.4046511627907","48.27906976744186","89.94263565891472","43.333333333333336","8.08062015503876","50.372093023255815","22.187596899224808","49.11937984496124","54.08837209302325","48.83100775193798","77.95658914728682","45.04341085271318","7.097674418604651","49.83875968992248","14.652713178294574","49.23410852713178","31.748837209302327","49.81705426356589","53.84496124031008","49.46356589147287"
,"24.286821705426355","50.06821705426356","85.30387596899224","45.44031007751938","89.50077519379845","48.40930232558139","90.27441860465116","48.57829457364341","6.156589147286821","50.7937984496124","40.95968992248062","48.55503875968992","76.6077519379845","49.117829457364344","85.74108527131783","44.22790697674419","4.164341085271317","50.269767441860466","16.345736434108527","48.606201550387595","45","49.72713178294573","70.52403100775194","48.55503875968992","3.8217054263565893","48.50697674418605","11.44031007751938","50.0031007751938","29.92093023255814","49.13178294573643","55.007751937984494","47.44651162790698","29.204651162790697","50.53643410852713","86.85116279069767","47.15503875968992","91.33953488372093","44.244961240310076","92.29147286821706","47.82170542635659","6.373643410852713","49.327131782945735","44.883720930232556","49.56899224806202","75.4124031007752","50.01705426356589","86.46666666666667","46.097674418604655","4.9875968992248065","50.031007751937985","17.544186046511626","48.74883720930232","47.117829457364344","50.905426356589146","71.65271317829458","47.666666666666664","4.347286821705427","49.950387596899226","10.885271317829458","49.544186046511626","26.87441860465116","50.33953488372093","44.25581395348837","51.328682170542635","38.40775193798449","50.353488372093025","87.19534883720931","47.417054263565895","91.76434108527131","46.285271317829455","93.96589147286822","45.13488372093023","8.325581395348838","50.048062015503874","49.77364341085271","49.97984496124031","80.46821705426356","48.40775193798449","87.15503875968992","45.243410852713176","4.89922480620155","47.91472868217054","18.310077519379846","48.98294573643411","48.85581395348837","50.83720930232558","69.37674418604651","48.77054263565891","4.896124031007752","49.10232558139535","11.924031007751937","50.02480620155039","28.835658914728683","47.89612403100775","51.48837209302326","49.76744186046512","46.5953488372093","49.44031007751938","89.03255813953488","46.689922480620154","93.31937984496125","44.88992248062016","93.76279069767442","43.82635658914729","8.851162790697675","48.38604651162791","48.84961240310078","48.71937984496124","84.25736434108528","45.59224806201551","87.96279069767442","45.75968992248062","6.896124031007752","49.95968992248062","18.89612403100775","48.965891472868215","58.84186046511628","46.375193798449615","69.27441860465116","49.269767441860466","5.6248062015503875","51.07906976744186","13.04186046511628","48.65891472868217","31.09612403100775","49.330232558139535","61.95503875968992","47.051162790697674","55.970542635658916","48.649612403100775","90.9798449612403","47.17519379844961","93.98449612403101","43.268217054263566","94.22325581395349","46.672868217054265","11.750387596899225","51.46356589147287","58.83410852713178","45.50232558139535","80.51007751937985","48.22635658914729","89.90697674418605","43.37984496124031","7.906976744186046","50.631007751937986","22.027906976744188","49.009302325581395","53.947286821705426","48.818604651162794","77.55038759689923","45.1922480620155","6.930232558139535","49.6","14.475968992248061","49.51472868217054","31.8062015503876","49.63565891472868","53.8046511627907","49.46356589147287"
,"24.43720930232558","50.159689922480624","85.3875968992248","45.4","89.52713178294573","48.373643410852715","90.54573643410853","48.56744186046512","6.282170542635659","51.35658914728682","41.18449612403101","48.42945736434108","76.84341085271318","49.04341085271318","86.13488372093023","44.19069767441861","4.032558139534884","50.13488372093023","16.53953488372093","49.007751937984494","45.0031007751938","50.01705426356589","70.62480620155038","48.372093023255815","3.882170542635659","48.78604651162791","11.53953488372093","49.92248062015504","29.827906976744185","49.04496124031008","55.26201550387597","47.31782945736434","29.23720930232558","50.665116279069764","86.98139534883721","47.1937984496124","91.66046511627907","44.331782945736435","92.3937984496124","47.89922480620155","6.4","49.53953488372093","44.75968992248062","49.347286821705424","75.82635658914728","50.12248062015504","86.46666666666667","46.052713178294574","4.913178294573643","50.17364341085271","17.47751937984496","48.80930232558139","46.93643410852713","50.83100775193798","71.94418604651163","47.82790697674419","4.110077519379845","50.093023255813954","10.905426356589148","49.626356589147285","26.94418604651163","50.610852713178296","43.72403100775194","51.3984496124031","38.29457364341085","50.27751937984496","87.30697674418604","47.328682170542635","91.77984496124031","46.334883720930236","93.93333333333334","45.306976744186045","8.195348837209302","50.11937984496124","49.644961240310074","49.96279069767442","80.584496124031","48.42480620155039","87.2046511627907","45.29612403100775","4.844961240310077","48.14728682170543","18.27751937984496","48.72868217054263","48.73953488372093","50.987596899224805","69.47751937984496","48.93643410852713","4.666666666666667","49.10852713178294","12.04186046511628","50.15503875968992","28.697674418604652","47.82480620155039","51.46511627906977","50.10852713178294","46.50542635658915","49.311627906976746","89.09147286821705","46.73798449612403","93.45891472868217","44.947286821705426","93.96589147286822","43.71782945736434","8.851162790697675","48.392248062015504","48.86356589147287","48.93488372093023","84.30542635658915","45.53798449612403","87.93333333333334","45.8077519379845","6.875968992248062","50.096124031007754","18.93643410852713","49.345736434108524","58.44961240310077","46.11007751937984","69.64961240310078","49.348837209302324","5.550387596899225","50.987596899224805","13.252713178294574","48.80930232558139","31.516279069767442","49.55038759689923","61.77364341085271","47.29302325581396","56.06666666666667","49.026356589147284","91.06356589147286","47.31782945736434","94.16744186046512","43.32248062015504","94.4077519379845","46.66046511627907","11.547286821705427","51.42945736434108","58.87906976744186","44.97674418604651","80.53023255813953","48.26201550387597","90.0046511627907","43.417054263565895","7.753488372093023","50.50232558139535","22.094573643410854","48.882170542635656","53.8","49.14108527131783","77.71937984496124","45.10852713178294","6.700775193798449","49.69922480620155","14.486821705426356","49.44186046511628","31.601550387596898","49.46976744186046","53.81395348837209","49.12713178294574"
,"24.505426356589147","50.13643410852713","85.32868217054263","45.47131782945736","89.78449612403101","48.46821705426357","90.5953488372093","48.6124031007752","6.2372093023255815","51.243410852713176","41.55813953488372","48.649612403100775","76.97054263565892","49.18294573643411","86.34263565891473","44.18759689922481","3.9813953488372094","50.181395348837206","16.322480620155037","48.82325581395349","45.353488372093025","50.15038759689922","70.29612403100775","48.49457364341085","3.852713178294574","48.945736434108525","11.257364341085271","49.82790697674419","29.863565891472867","48.98139534883721","55.055813953488375","47.395348837209305","29.358139534883723","50.86511627906977","86.97674418604652","47.24961240310078","91.8062015503876","44.351937984496125","92.6062015503876","47.973643410852716","6.389147286821705","49.69922480620155","45.1984496124031","49.44031007751938","75.86046511627907","50.248062015503876","86.71162790697674","45.93643410852713","4.967441860465116","50.026356589147284","17.14108527131783","48.74108527131783","47.0046511627907","50.81705426356589","71.67286821705426","47.91937984496124","4.018604651162791","50.034108527131785","10.947286821705426","49.587596899224806","27.009302325581395","50.351937984496125","43.646511627906975","51.52558139534884","38.25736434108527","50.48372093023256","87.37984496124031","47.4046511627907","91.94883720930233","46.45271317829457","94.0093023255814","45.34108527131783","8.023255813953488","50.08682170542636","49.76279069767442","50.05736434108527","80.8031007751938","48.37674418604651","87.47441860465116","45.26201550387597","4.7410852713178295","47.778294573643414","17.97829457364341","48.57209302325582","48.41085271317829","51.02015503875969","69.36899224806201","48.88527131782946","4.373643410852713","48.57209302325582","11.900775193798449","50.15348837209302","28.496124031007753","47.8046511627907","51.203100775193796","50.306976744186045","46.49767441860465","49.52558139534884","89.16744186046512","46.62170542635659","93.6031007751938","44.86976744186047","94.10387596899224","43.753488372093024","8.796899224806202","48.49147286821705","49.02325581395349","49.02015503875969","84.31472868217054","45.44496124031008","88.17054263565892","45.644961240310074","6.9581395348837205","50.351937984496125","18.570542635658914","48.90077519379845","58.25271317829457","46.08527131782946","69.81395348837209","49.345736434108524","5.246511627906977","50.63720930232558","13.12093023255814","48.7953488372093","31.36279069767442","49.73798449612403","61.90077519379845","47.14883720930233","56.0046511627907","49.333333333333336","91.16744186046512","47.15038759689922","94.25271317829457","43.27441860465116","94.4186046511628","46.65891472868217","11.210852713178294","51.2","59.031007751937985","44.649612403100775","80.59379844961241","48.30232558139535","90.24186046511628","43.50852713178295","7.651162790697675","50.09147286821705","22.029457364341084","48.83410852713178","53.84651162790698","49.44651162790698","77.91937984496124","45.16744186046512","6.542635658914729","49.53488372093023","14.431007751937985","49.544186046511626","31.804651162790698","49.74418604651163","53.14573643410853","49"
,"24.506976744186048","50.11007751937984","85.52248062015504","45.542635658914726","90.0031007751938","48.544186046511626","90.70387596899225","48.68527131782946","6.155038759689923","51.37984496124031","41.57674418604651","48.62170542635659","77.0031007751938","49.18759689922481","86.5984496124031","44.137984496124034","3.9689922480620154","50.12093023255814","16.384496124031006","49.09922480620155","45.57519379844961","49.83255813953488","70.21860465116279","48.38139534883721","3.7674418604651163","49.08217054263566","11.308527131782945","50.03720930232558","29.45891472868217","48.77364341085271","54.672868217054265","47.652713178294576","29.356589147286822","50.775193798449614","87.35348837209303","47.246511627906976","91.93023255813954","44.308527131782945","92.61705426356589","47.993798449612406","6.311627906976744","49.82170542635659","45.331782945736435","49.11317829457364","76.06201550387597","50.13643410852713","86.78449612403101","45.87286821705426","4.863565891472868","49.89302325581395","17.413953488372094","48.85271317829457","47.052713178294574","51.02015503875969","71.71782945736435","47.882170542635656","3.841860465116279","50.06511627906977","11.190697674418605","49.7891472868217","26.84186046511628","50.46356589147287","43.973643410852716","51.29302325581396","38.23875968992248","50.46821705426357","87.53178294573644","47.40930232558139","92.16279069767442","46.44806201550388","94.18914728682171","45.35813953488372","8.133333333333333","50.11007751937984","49.96124031007752","49.798449612403104","80.9829457364341","48.333333333333336","87.46821705426356","45.15658914728682","4.689922480620155","47.948837209302326","18.187596899224808","48.70232558139535","48.61395348837209","51.29612403100775","69.4015503875969","49.010852713178295","4.344186046511628","48.651162790697676","11.928682170542636","49.96124031007752","29.091472868217053","48.051162790697674","51.03720930232558","50.51317829457364","46.45116279069767","49.29302325581396","89.41395348837209","46.665116279069764","93.70542635658914","44.82325581395349","94.38139534883722","43.77364341085271","8.70077519379845","48.29767441860465","48.93798449612403","49.2","84.46201550387597","45.46976744186046","88.12558139534883","45.72093023255814","6.824806201550388","50.42015503875969","18.427906976744186","48.970542635658916","58.4046511627907","46.46976744186046","70.20620155038759","49.23100775193799","5.271317829457364","51.007751937984494","13.392248062015504","49.06201550387597","31.348837209302324","49.76899224806201","62.094573643410854","47.15813953488372","55.91782945736434","49.393798449612405","91.23410852713178","47.2093023255814","94.28527131782946","43.27751937984496","94.52868217054264","46.65736434108527","10.852713178294573","50.882170542635656","59.31937984496124","44.733333333333334","80.66511627906976","48.27906976744186","90.27286821705427","43.413953488372094","7.567441860465117","50.15813953488372","22.068217054263567","48.71937984496124","53.798449612403104","49.42635658914729","78.04651162790698","45.21395348837209","6.550387596899225","49.8031007751938","14.196899224806202","49.716279069767445","31.905426356589146","49.95503875968992","53.348837209302324","49.14263565891473"
,"24.537984496124032","50.266666666666666","85.75503875968992","45.46821705426357","90.13643410852713","48.52403100775194","90.94883720930233","48.671317829457365","6.221705426356589","51.43875968992248","41.42790697674418","48.775193798449614","77.04806201550387","49.13023255813953","86.76124031007753","44.06511627906977","3.8232558139534882","50.072868217054264","16.111627906976743","48.584496124031006","46.12713178294574","50.10542635658915","70.35503875968992","48.306976744186045","3.7333333333333334","49.17674418604651","11.17674418604651","49.8","29.948837209302326","48.92248062015504","55.21550387596899","47.76279069767442","29.367441860465117","51.009302325581395","87.44806201550388","47.24961240310078","92.10387596899224","44.333333333333336","92.69767441860465","48.02170542635659","6.1829457364341085","49.50852713178295","45.44031007751938","49.2046511627907","75.97209302325581","50.06046511627907","86.88992248062016","45.95968992248062","4.804651162790698","49.906976744186046","17.091472868217053","48.81550387596899","47.034108527131785","50.97984496124031","72.10077519379846","47.67906976744186","3.7767441860465114","49.906976744186046","11.17674418604651","49.89922480620155","26.587596899224806","50.29612403100775","44.035658914728685","51.223255813953486","38.283720930232555","50.330232558139535","87.72868217054264","47.395348837209305","92.43255813953489","46.42480620155039","94.31317829457365","45.395348837209305","8.272868217054263","50.582945736434105","50.0031007751938","49.70077519379845","81.27751937984496","48.32403100775194","87.68527131782946","45.07751937984496","4.475968992248062","47.55193798449612","18.127131782945735","48.49767441860465","48.17519379844961","51.45116279069767","69.43100775193798","49.25891472868217","4.454263565891472","48.86821705426357","11.516279069767442","49.64341085271318","29.533333333333335","48.035658914728685","51.06046511627907","50.48837209302326","46.46821705426357","49.23410852713178","89.62945736434108","46.945736434108525","93.83100775193799","44.84496124031008","94.54728682170543","43.76744186046512","8.48062015503876","48.348837209302324","48.905426356589146","49.674418604651166","84.65426356589147","45.49767441860465","88.33643410852713","45.76589147286822","6.772093023255814","50.796899224806204","18.8062015503876","49.50387596899225","58.74728682170543","46.48682170542636","70.14108527131783","49.48527131782946","5.413953488372093","51.03720930232558","13.091472868217055","48.7937984496124","31.334883720930232","50.02480620155039","61.57054263565892","47.17054263565891","55.775193798449614","49.41085271317829","91.31472868217054","47.23720930232558","94.31472868217054","43.37674418604651","94.64341085271317","46.62015503875969","10.750387596899225","50.81240310077519","59.38294573643411","44.84806201550388","80.85271317829458","48.286821705426355","90.51627906976744","43.42480620155039","7.510077519379845","50.34418604651163","21.931782945736433","48.57054263565892","53.52713178294574","49.0046511627907","78.18449612403101","45.15193798449612","6.334883720930232","49.688372093023254","13.649612403100775","49.57829457364341","32.02170542635659","50.46821705426357","53.42635658914729","49.13488372093023"
,"24.472868217054263","50.35658914728682","86.0062015503876","45.45116279069767","90.2077519379845","48.69767441860465","90.97209302325581","48.694573643410855","6.231007751937985","51.375193798449615","41.46356589147287","49.10852713178294","77.31162790697674","49.29457364341085","86.8015503875969","44.221705426356586","3.9813953488372094","50.12558139534884","16.128682170542636","48.68527131782946","45.65736434108527","50.17519379844961","70.43565891472868","48.53953488372093","3.8294573643410854","49.44186046511628","11.36124031007752","50.072868217054264","29.56434108527132","49.04186046511628","55.33643410852713","47.730232558139534","29.316279069767443","50.74728682170543","87.51317829457365","47.248062015503876","92.06976744186046","44.28062015503876","92.76434108527131","48.10232558139535","6.072868217054263","49.390697674418604","45.53488372093023","49.13333333333333","76.1906976744186","49.8031007751938","86.87441860465117","45.82325581395349","4.561240310077519","49.50232558139535","16.891472868217054","48.587596899224806","46.90077519379845","50.283720930232555","71.9937984496124","47.3875968992248","3.7689922480620157","49.71782945736434","11.024806201550387","49.74883720930232","26.851162790697675","50.25271317829457","44.417054263565895","51.26046511627907","38.266666666666666","50.37674418604651","87.8031007751938","47.35658914728682","92.53798449612403","46.389147286821704","94.69147286821705","45.353488372093025","8.241860465116279","50.714728682170545","50.072868217054264","49.607751937984496","81.25426356589148","48.33643410852713","87.84651162790698","45.072868217054264","4.55968992248062","47.77054263565891","17.89767441860465","48.393798449612405","48.266666666666666","51.751937984496124","69.56434108527132","49.306976744186045","4.2589147286821705","48.74883720930232","11.615503875968992","49.63875968992248","29.27596899224806","47.73798449612403","50.78759689922481","50.23875968992248","46.46201550387597","48.903875968992246","89.8124031007752","47.06356589147287","93.90077519379845","44.8062015503876","94.61395348837209","43.818604651162794","8.455813953488372","48.137984496124034","49.051162790697674","49.666666666666664","84.52713178294573","45.55503875968992","88.52558139534884","45.84496124031008","6.525581395348837","50.72093023255814","18.87906976744186","49.50852713178295","58.48992248062015","46.16589147286822","70.29612403100775","49.243410852713176","5.176744186046512","51.10387596899225","13.147286821705427","48.95503875968992","31.272868217054263","49.87751937984496","61.67751937984496","47.06511627906977","55.88062015503876","49.17519379844961","91.36279069767441","47.269767441860466","94.50852713178294","43.34418604651163","94.62480620155038","46.57209302325582","10.604651162790697","50.82325581395349","59.48062015503876","44.565891472868216","80.9860465116279","48.311627906976746","90.70697674418605","43.42480620155039","7.2806201550387595","50.12248062015504","22.044961240310077","48.42945736434108","53.47286821705426","48.51627906976744","78.33023255813953","45.2077519379845","6.238759689922481","49.68372093023256","13.389147286821705","49.48992248062015","32.76124031007752","50.753488372093024","52.85116279069767","49.02325581395349"
